PC1,PC2
-1.6214266833298774,-1.8045071623304143
-1.9062311609713583,1.7421492333596886
-1.7838313947856295,-1.425501573745304
-1.8276040427749405,-0.6694210012652763
-1.596166644909541,-0.4924933103912335
-1.7949202639779247,0.48804523954711265
-0.23464988619595517,-0.43789994867625076
-0.9344056829521284,-0.7046110291060546
-2.0359256061054185,0.028867210980154562
-0.7304525322614221,0.8107573112946654
-1.5905325295398782,-0.6110765213365494
-0.9808524890408369,-1.081352563179891
-1.432560826131162,-0.049961936995358544
-0.8130037005588968,-1.9364584978251298
-1.4311826409229451,0.03565458797358723
-0.6604902626982654,-1.4516144468789776
-1.3658052128902882,1.081453678140802
-0.9523640982357078,0.3877476076590007
-1.1274227661376692,1.6253067976343707
-1.8703141460527735,-0.7345879440842301
-1.4519253222047397,0.2805975533156394
-1.7314714731877014,-0.8283833985369276
-1.9888338495156344,0.18900168311987908
-1.3875232651603489,-1.5353779515303945
-1.0863871756620722,0.6273171780426895
-1.1733459645784252,0.8870926960744832
-1.7596042587437148,-1.6283055576139496
-2.044487069311012,-0.16877521077068086
-1.2900246662622452,-1.5574889974603818
-2.800156338103414,0.03596470863525275
-2.5103674692002826,0.06952005341154893
-3.3474296653932707,-1.0952608222659523
-3.8942816835010587,-1.005329192426952
-4.361915469584712,-0.3381298951164371
-3.0931885009905704,-1.868748306019757
-2.504771234886591,-2.5644844133033726
-3.206426992922658,-3.0800763453758453
-3.201604901343351,-1.61658935963509
-3.1606370309220844,-1.6194252550488426
-3.513747085310184,0.043025714701752794
-3.7082635277044704,-1.5326945658399702
-4.703796645004172,-0.9618775235168436
-2.8483458507210178,-2.485609779876122
-2.1750520646435665,-1.9798674466992514
-4.052334784448549,-1.381048829497473
-2.771465311130128,-1.2375135636874477
-2.5533608245157624,-2.4263668956310696
-2.732987482488282,-2.4662258414759926
-4.027278354014131,-1.1785407195306195
-3.3539091831598626,-2.669342054140541
-2.755392091934115,-2.0871903585364238
-3.563554498207024,-0.39978263733753455
-3.001958326176575,-3.0607536934235915
-2.7815756585199547,-2.0406175410534235
-3.0677895788378473,-1.0216070685161611
-3.835881868175519,-1.3911514208233908
-3.589177165169587,-1.928400290666485
-3.2065073584613626,-1.7349231403392804
-2.732825380257049,-1.8552995735228455
-3.234434735250764,-1.1820525364203378
-2.8388907766003673,-2.8222682183324546
-3.6055334718292618,-1.7489038201786655
-2.0170735294579814,-2.5845837125751396
-2.684445805479497,-1.6074779399968235
-3.132894962147564,-0.6007120372224127
-2.2489415697313873,-1.5789957652246518
2.8534225991225726,-0.6655249622052654
1.3984645997941962,-1.4142926817282675
2.9987262225820923,-1.3271905096667906
2.5113750571306883,-0.7594426697515324
2.7687174467442164,-2.0199177394969854
3.0118959944706765,-1.0150979739312596
2.3138314741531434,0.33111585996258974
2.031224524807587,-0.9787987673853675
2.0465590594434544,-0.46398355843000855
2.182252752965877,-0.5275984557159364
1.6259991512436398,-1.333985975882248
0.3892183726598479,-0.904332983260668
0.41625296013538615,-1.63440112573909
1.9851971197037803,-1.354233518004957
1.5478919760260201,-0.6645636931617597
2.149191666335727,-1.0272818956425571
2.11446906257421,-1.1012649800485848
2.8111141047997883,-0.700389491407023
2.8771837924489536,-0.46684370703662553
2.5022865504495813,-0.8475635142900788
1.2069827246061393,-1.3179845632747078
2.453779473341632,0.32980833248330527
2.54991121427577,-0.3467111627208285
2.0561456905527047,-1.0768561983869611
1.974360689617209,-0.3740720165555552
1.4586786301159909,-1.2550608921486301
2.5482137776896656,-0.4578634247315336
1.3147829974608851,-0.567683384907939
0.30266017593199823,-2.0888751818559825
1.2484339909018685,-1.9667978753298583
3.1969494738640027,-1.1116661103308405
2.7977673603107798,-0.6278738581690242
2.4728647170519755,-0.901853270407169
